cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
64,44.683,0.57,0.01,0.41,3,64,38360.3,-0.0287995,51.8282,16.3574,80.5992,-0.0116599,-20.1533,58.6682,1.88127,-3.0549,1.86521,1.27416,0.0566368,-27.6224,1169.56,59.5229,37642.5,27605.5,2.05521,-2.88097,2.21307,1.44809,0.230568,0.278181,1208.3,62.3928,37681.2,0.0399797,0.917125,0.00304089,30222.9 
65,44.843,0.57,0.01,0.41,3,65,34995.1,0.0570584,53.9304,14.2379,80.7292,-0.0199203,-6.73834,0.00291394,0.504779,0.553686,4.83159,1.80473,-1.44266,-84.976,14976.6,227.053,20362.1,25000.6,1.03985,1.08876,5.90173,2.3398,-0.907591,0.376306,15095.7,235.881,20481.3,0.489069,0.973383,0.0207747,30866.3 
66,45.003,0.57,0.01,0.41,3,66,37452.9,-0.0291138,51.3068,16.1462,80.4718,-0.0467276,-2.25174,499.994,-1.3858,-1.27088,3.94212,2.15589,0.618096,-27.2994,746.573,16.7163,37152.6,26970.9,-1.2139,-1.09899,4.28592,2.32779,0.789993,0.158107,784.863,19.5526,37190.9,0.0266762,0.958225,0.000967522,29421.9 
67,44.743,0.57,0.01,0.41,3,67,37860.8,-0.0821991,51.6885,16.2349,80.4713,-0.00765192,95.3923,4.87481e-11,1.74499,0.103311,4.08271,3.53943,3.72307,58.0749,540.851,45.9435,37867.6,27341.2,1.3793,-0.262371,3.35134,3.17374,3.35738,0.695316,459.396,39.9098,37786.2,0.0155439,0.868033,0.00194185,29554.7 
68,44.803,0.57,0.01,0.41,3,68,31728,0.00890721,50.097,13.8718,80.6814,-0.0077608,-10.494,4.63113e-10,-1.07333,-0.90595,4.69701,0.228302,0.717379,-63.8044,11029.8,157.422,21103.6,22625.1,-0.671569,-0.504191,5.50053,0.630062,1.11914,0.0944095,11119.3,164.051,21193.1,0.405252,0.974831,0.0140588,27438 
69,44.983,0.57,0.01,0.41,3,69,37065.3,-0.0154591,52.2401,15.6875,80.5152,0.0236469,-10.5947,0.00204844,-1.0043,-1.51693,4.32373,4.07086,-2.27704,-41.2874,848.537,26.8866,36798.9,26686.2,-0.744324,-1.25695,4.84368,4.33084,-2.01707,0.060605,906.447,31.1762,36856.8,0.0309514,0.943228,0.00155577,29286.2 
70,44.623,0.57,0.01,0.41,3,70,37928.7,-0.0490968,50.737,16.5392,80.2294,-0.0167091,-22.61,500,0.645448,0.716914,1.59819,3.61146,2.65859,-2.32836,352.081,133.109,37924.8,27329.5,0.660109,0.731575,1.62752,3.62612,2.67325,0.825347,355.347,133.351,37928.1,0.0120212,0.603601,0.00643497,29560 
71,44.773,0.57,0.01,0.41,3,71,36081.8,-0.11738,50.6227,15.7451,80.5716,-0.0417431,3.79901,460.99,1.3763,0.795299,-1.6646,0.300826,1.75674,-19.0123,4214.43,149.782,32312.8,25952.1,1.49602,0.915014,-1.42517,0.420541,1.87646,1.43412,4241.09,151.758,32339.5,0.145529,0.941071,0.00857025,29142.5 
72,44.643,0.57,0.01,0.41,3,72,36546.7,-0.161169,50.118,16.2043,80.4176,-0.00501332,24.3388,59.215,-0.465826,-0.202027,4.13123,3.01258,1.58231,-22.1792,362.017,-37.2844,36751.9,26441.4,-0.32617,-0.0623704,4.41055,3.15224,1.72197,0.504222,393.126,-34.9801,36783,0.0136901,1.18443,-0.00175489,28716 
73,44.963,0.57,0.01,0.41,3,73,36392.3,-0.15901,51.5845,15.6738,80.4865,0.00352728,-205.449,236.237,-0.942551,-0.229907,0.659373,0.683386,2.9516,-84.8776,984.178,30.1205,35919.3,26343.8,-0.4081,0.304545,1.72828,1.21784,3.48605,0.726911,1103.23,38.939,36038.3,0.0382365,0.941826,0.00198642,28852.7 
