cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
61,44.703,0.4,0.01,0.58,3,61,33342.6,-0.348573,50.8992,15.0057,80.833,-0.284272,-1095.32,466.069,-2.17826,1.34015,-0.791668,-0.722039,2.03573,-76.1357,865.894,-68.0508,33753.4,34999.7,-1.69886,1.81956,0.167145,-0.242633,2.51513,0.934718,972.682,-60.1406,33860.2,0.0359653,1.12133,-0.00328259,27045 
62,44.823,0.4,0.01,0.58,3,62,31134.6,0.0278393,50.5703,13.8144,81.3476,0.0728099,-134.905,4.68157e-12,0.656967,-1.14867,0.336385,1.55413,1.61665,-95.6713,14576.4,98.4441,17778.5,23061.4,1.25938,-0.546253,1.54122,2.15655,2.21906,0.767537,14710.6,108.384,17912.7,0.5161,0.987271,0.0110232,28503.3 
63,44.853,0.4,0.01,0.58,3,63,29478.3,-0.267521,48.5561,13.8119,81.1628,-0.254912,23.6004,370.732,1.42638,0.675182,3.14141,1.22186,2.5673,-119.635,10925.6,91.1392,19839.8,22027.8,2.17969,1.42849,4.64803,1.97517,3.32061,0.657022,11093.4,103.569,20007.6,0.41863,0.983924,0.00944555,26499.2 
64,44.683,0.4,0.01,0.58,3,64,35234,-0.0286208,51.4749,15.4266,80.6951,-0.0357037,-7.83501,4.91908e-12,2.35892,2.65294,4.67022,4.61525,-1.07284,-66.7634,964.549,-96.5401,35642.8,25859.2,2.77931,3.07333,5.511,5.03564,-0.652452,0.650025,1058.19,-89.6037,35736.5,0.0370317,1.17396,-0.00464023,28575.3 
65,44.843,0.4,0.01,0.58,3,65,30317.3,-0.284555,50.4776,13.6854,81.4159,0.544522,-864.981,177.568,-1.18008,-2.18556,2.58968,-0.94501,0.47089,-112.634,13312.4,94.0754,18306.3,37820.7,-0.470853,-1.47634,4.00813,-0.235785,1.18011,-0.3337,13470.4,105.778,18464.3,0.486508,0.986444,0.0104428,27687.9 
66,45.003,0.4,0.01,0.58,3,66,31683.4,-0.0617124,47.6971,15.039,80.7871,-0.067594,141.667,500,0.271828,-0.870883,6.21899,2.27343,0.609412,-102.906,266.483,-89.6636,33031.3,23662.8,0.919802,-0.222909,7.51494,2.9214,1.25738,0.393498,410.819,-78.9721,33175.7,0.0158275,1.50694,-0.0044043,25956.1 
67,44.743,0.4,0.01,0.58,3,67,33219.7,-0.327772,49.5133,15.3479,80.6528,0.790071,-92.0947,500,2.04273,0.215818,9.67106,1.78636,-0.649528,-74.1293,321.372,-86.1184,34313.1,27106.7,2.5095,0.682591,10.6046,2.25313,-0.182755,0.33166,425.345,-78.4167,34417,0.0157966,1.4763,-0.00421479,26926.5 
68,44.803,0.4,0.01,0.58,3,68,33868.2,-0.0148253,54.3488,13.9345,81.0944,-0.0188653,-32.283,500,0.994573,-1.15388,1.06978,-1.40371,1.071,-74.6863,12506.7,62.6902,22450,24673.2,1.46485,-0.683595,2.01034,-0.933428,1.54128,0.408628,12611.5,70.4498,22554.8,0.420682,0.990319,0.0057209,29978.6 
69,44.983,0.4,0.01,0.58,3,69,33040.5,-0.016377,50.165,14.8976,80.8065,-0.147159,166.488,469.91,0.0225412,-0.961138,3.17808,2.22296,0.477779,-48.4993,857.25,-45.6487,33543.8,25125.9,0.327929,-0.655751,3.78885,2.52835,0.783166,0.440557,925.275,-40.6098,33611.8,0.034517,1.0832,-0.0022306,26806.3 
70,44.623,0.4,0.01,0.58,3,70,35327.1,-0.328143,49.157,16.3673,80.8077,0.0301787,71.1786,82.8741,2.11502,0.0884879,3.08575,-1.1321,-0.840398,-70.8235,444.307,-112.477,36252.5,26261.3,2.56098,0.534445,3.97766,-0.686141,-0.394441,0.336227,543.643,-105.119,36351.9,0.0190521,1.51144,-0.00535534,28534.6 
71,44.773,0.4,0.01,0.58,3,71,34605.9,-0.318249,51.4785,15.3031,80.9459,0.264781,36.9208,482.578,-1.6991,0.870127,3.39633,-0.135582,1.35486,-90.4551,4143.29,3.06526,31770.5,25963.2,-1.12953,1.4397,4.53547,0.43399,1.92443,0.370428,4270.16,12.4632,31897.4,0.148109,0.994918,0.000719244,28831.1 
72,44.643,0.4,0.01,0.58,3,72,32472.8,-0.325489,48.973,15.1567,80.9214,0.176528,-27.3034,254.537,-0.552559,0.672187,4.9197,0.293838,1.68924,-62.3408,241.575,-97.7959,33770.4,24320.2,-0.160015,1.06473,5.70478,0.686382,2.08179,0.391663,329.014,-91.319,33857.8,0.0124629,1.94446,-0.00499321,26399.5 
73,44.963,0.4,0.01,0.58,3,73,32708.1,0.030234,49.1479,14.9975,80.6637,-0.0643631,32.1144,1.88584e-11,-1.59951,1.31467,1.67044,0.903507,0.424904,-79.3049,801.453,-75.7492,33510.9,24062.2,-1.10015,1.81403,2.66916,1.40287,0.924266,0.532561,912.686,-67.5097,33622.1,0.0340533,1.14869,-0.00371249,26801.7 
74,44.943,0.4,0.01,0.58,3,74,36106,-0.00692247,50.3145,16.142,80.797,-0.0123294,-18.1953,500,0.402153,2.23315,6.17795,1.51915,3.6047,-30.8979,640.463,-105.996,36715.1,26446.3,0.596709,2.42771,6.56707,1.71371,3.79926,0.565223,683.8,-102.786,36758.4,0.0235893,1.35695,-0.00517767,28987.8 
