cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
75,44.923,0.43,0.01,0.55,3,75,35646.5,-0.157031,50.6446,15.913,80.9176,1.31713,-1553.48,1.95494,2.24615,1.61782,2.76976,2.16086,-0.430881,-47.0264,421.374,-95.2015,36607.6,92843.3,2.54226,1.91393,3.36199,2.45697,-0.134768,0.668456,487.333,-90.3156,36673.6,0.0169649,1.47999,-0.00455721,28726 
76,44.783,0.43,0.01,0.55,3,76,34418.9,-0.29663,52.3149,14.934,80.9254,-0.050538,247.359,12.3052,0.429406,0.613837,1.53542,-2.10209,1.33959,-47.9079,4013.63,-10.3983,31753,25839.8,0.731069,0.9155,2.13875,-1.80042,1.64125,0.410186,4080.82,-5.42087,31820.2,0.142774,1.00233,-0.000313919,28582.3 
77,44.863,0.43,0.01,0.55,3,77,32503.2,-0.240836,51.7409,14.1731,81.1407,0.362613,-143.22,423.981,0.628644,-1.53702,2.11041,0.288142,1.66301,-70.1353,11706.7,73.7729,21932.7,25562.9,1.07027,-1.0954,2.99365,0.729765,2.10463,0.484113,11805,81.0597,22031.1,0.410339,0.988126,0.0067321,28769 
78,44.813,0.43,0.01,0.55,3,78,31579.3,-0.195718,50.374,14.1489,81.3044,-0.337375,293.655,499.997,0.619608,-0.343546,3.82729,2.18436,-1.33509,-56.4764,11245.6,70.7952,21539.6,26427.1,0.975225,0.012071,4.53852,2.53997,-0.979473,0.359537,11324.9,76.6629,21618.8,0.404873,0.988292,0.00648993,27971.4 
79,44.883,0.43,0.01,0.55,3,79,32471.1,-0.0675007,50.6605,14.4062,80.9831,0.030343,-29.0018,2.49477e-08,1.11614,-0.981946,2.80873,-2.59623,0.792602,-64.937,5303.65,3.93333,28485.6,23786.9,1.52504,-0.573056,3.62651,-2.18734,1.20149,-0.00942816,5394.73,10.68,28576.7,0.196897,0.996547,0.000687981,27398.8 
80,44.793,0.43,0.01,0.55,3,80,33142,-0.27697,51.1479,14.6888,81.1372,-0.0182293,216.239,133.36,-1.47034,0.43311,1.3249,-2.4817,-0.058458,-73.2833,6758.39,-21.1853,27676.6,24585.6,-1.0089,0.894555,2.2478,-2.02026,0.402988,-3.35463,6861.17,-13.5714,27779.4,0.242862,1.00347,-0.000900758,28251.3 
81,44.763,0.43,0.01,0.55,3,81,34377.9,-0.350873,51.766,15.1939,80.7729,-0.0938032,319.041,4.89893,-0.586648,1.79152,1.78761,0.484669,1.88971,-41.1146,1263.87,-84.8644,34638.1,26578.4,-0.327761,2.0504,2.30539,0.743556,2.1486,0.66686,1321.54,-80.5928,34695.8,0.047135,1.11947,-0.00429731,28037.3 
82,44.903,0.43,0.01,0.55,3,82,32624,-0.313215,50.4087,14.762,80.8384,-0.511398,935.117,34.8218,-1.24548,-1.45576,2.97337,3.11488,2.27581,-74.4962,2125.68,-76.2469,31900.5,39791.6,-0.776398,-0.986681,3.91153,3.58396,2.7449,0.538588,2230.16,-68.507,32005,0.0829859,1.05681,-0.00395866,26874 
83,44.663,0.43,0.01,0.55,3,83,33507.9,-0.32738,49.7755,15.3682,80.69,0.0998215,103.754,499.596,-1.4988,1.41349,2.34919,3.66742,0.968004,-0.495693,455.46,-111.55,34482.8,25239.1,-1.49567,1.41661,2.35543,3.67054,0.971126,0.659523,456.155,-111.498,34483.5,0.0168893,1.7475,-0.0059919,27008.5 
84,44.833,0.43,0.01,0.55,3,84,30999,-0.0110175,50.0767,13.8577,81.3544,-0.114132,61.6064,3.25106e-12,0.924282,3.89217,3.0051,-1.12032,1.33077,-47.1689,14901.6,101.986,17297.8,22819.2,1.22129,4.18918,3.59912,-0.823309,1.62778,0.633269,14967.8,106.887,17363.9,0.528187,0.987657,0.0112123,28338 
85,44.723,0.43,0.01,0.55,3,85,32842.8,-0.328501,49.3036,15.225,80.8756,-0.295452,-78.1884,435.364,-0.884677,1.38141,2.51964,4.17362,-2.04056,-52.8902,756.07,-123.008,33417.4,25188.1,-0.551642,1.71444,3.18571,4.50666,-1.70752,0.554299,830.254,-117.513,33491.6,0.0311905,1.32924,-0.00650551,26618.8 
86,44.703,0.43,0.01,0.55,3,86,30676.9,0.0218426,48.1119,14.3512,81.0361,-0.031795,-16.5038,2.048e-11,1.45817,0.879012,3.28124,2.70687,-1.51712,-45.5657,786.025,-60.2386,31364.5,22493.9,1.74508,1.16593,3.85507,2.99378,-1.2302,0.548039,849.936,-55.5045,31428.5,0.0339298,1.12903,-0.00326389,25049.8 
87,44.823,0.43,0.01,0.55,3,87,30732.8,-0.266647,50.6227,13.7802,81.1944,-0.10492,193.166,1.23684,-0.00700605,1.02469,-0.418028,0.407516,0.560378,-26.1292,13293,91.9019,18613.3,23368.7,0.157523,1.18922,-0.08897,0.572045,0.724907,1.03483,13329.7,94.6166,18649.9,0.481387,0.987731,0.00925901,27690.1 
88,44.853,0.43,0.01,0.55,3,88,30291.3,-0.154427,49.7219,13.7446,81.1916,0.0248829,-925.658,0.121546,-0.295743,-0.124573,-2.31171,-0.0461683,0.924971,-26.1138,12828.1,111.752,18706.3,22997,-0.131311,0.0398589,-1.98285,0.118263,1.0894,-1.28799,12864.7,114.465,18743,0.47129,0.984668,0.0111248,27296.8 
89,44.683,0.43,0.01,0.55,3,89,34271.5,-0.328035,49.6483,15.7433,80.6885,-0.311199,76.3867,7.03163,0.173719,0.0211728,3.75309,5.15644,3.76843,-33.4332,633.358,-95.3291,35064.6,26218.4,0.384239,0.231693,4.17413,5.36696,3.97895,0.704716,680.251,-91.8555,35111.5,0.0245436,1.30942,-0.00484249,27716.1 
90,44.843,0.43,0.01,0.55,3,90,32493.8,-0.292634,52.9498,13.9566,81.0689,-0.183304,-212.516,42.0447,2.86639,3.39057,-1.83776,2.28974,-1.55839,-50.711,15714.4,126.796,17932.8,25325,3.18571,3.70988,-1.19913,2.60906,-1.23907,1.16969,15785.5,132.065,18003.9,0.532421,0.98557,0.0133323,29648.5 
91,45.003,0.43,0.01,0.55,3,91,32161.5,-0.161926,49.4898,14.7243,81.2576,0.0337383,-301.073,499.987,-0.852155,-2.12836,1.15345,0.340212,-2.44441,-44.3558,469.853,-116.302,33090.1,24052.3,-0.572858,-1.84907,1.71205,0.619509,-2.16511,1.75906,532.066,-111.694,33152.3,0.0204175,1.5807,-0.00624502,26059.4 
