cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
35,44.723,0.54,0.01,0.44,3,35,37372.7,-0.014891,50.1341,16.4272,80.6149,-0.0243076,-23.1232,499.651,-1.01914,-0.352746,1.62621,2.54693,3.69672,31.7011,435.811,29.5946,37362.2,26828,-1.21876,-0.552359,1.22698,2.34732,3.4971,0.768506,391.347,26.3009,37317.7,0.0134364,0.894766,0.0012966,29126 
36,44.703,0.54,0.01,0.44,3,36,37175.4,-0.0837263,51.1577,16.0995,80.6576,0.107553,25.4311,0.197896,-1.23266,-1.17487,1.39925,-1.65297,0.749223,20.7031,767.477,-32.877,36976.4,26900.3,-1.36302,-1.30523,1.13853,-1.78333,0.618861,1.42259,738.439,-35.028,36947.4,0.0252995,1.09053,-0.00174946,29187.9 
37,44.823,0.54,0.01,0.44,3,37,33416.1,0.0271736,50.8733,14.3927,81.074,-0.0245312,0.875668,2.95945e-11,-1.80457,3.21617,1.67608,0.406637,-1.4999,-57.7046,15644.2,168.893,18127.8,23836.4,-1.44122,3.57952,2.40279,0.769988,-1.13655,0.424416,15725.1,174.888,18208.7,0.528649,0.980909,0.0173852,29745.8 
38,44.853,0.54,0.01,0.44,3,38,34942.5,-0.0945095,52.1401,14.7626,80.9795,0.0366069,-3.80497,4.11094,-2.48849,-0.297902,1.97531,0.307679,1.27407,-51.4072,10439.5,135.045,24991.2,25061.5,-2.16479,0.0257951,2.62271,0.631376,1.59777,0.0332305,10511.6,140.386,25063.3,0.352615,0.977162,0.0102127,29810.4 
39,44.683,0.54,0.01,0.44,3,39,33434.9,-0.0770528,48.4225,15.2376,80.9541,-0.128727,-312.868,500,-0.260777,-0.0137832,2.80344,1.28259,-0.941955,-24.0391,783.56,79.1879,33161.2,25330.4,-0.109409,0.137585,3.10618,1.43396,-0.790587,0.177766,817.277,81.6854,33195,0.030984,0.851129,0.00451256,26377.4 
40,44.843,0.54,0.01,0.44,3,40,33591.8,-0.00520058,52.435,14.0499,81.1857,-0.0171698,-38.0701,500,-0.633723,2.09003,3.44438,2.12338,1.16513,-55.6263,11962.7,132.188,22001.2,24003.6,-0.283459,2.44029,4.1449,2.47365,1.51539,0.597221,12040.7,137.967,22079.2,0.414601,0.980342,0.0113798,29041.7 
41,45.003,0.54,0.01,0.44,3,41,37311.2,-0.0125791,51.9833,15.8485,80.7154,-0.00144621,-10.5503,4.02963e-10,-1.8499,1.19307,-0.380694,0.0773696,-0.652009,24.3038,517.135,26.698,37344.4,26819.8,-2.00294,1.04003,-0.686762,-0.0756647,-0.805044,0.728593,483.047,24.173,37310.3,0.0165359,0.919477,0.00119206,29212 
42,44.743,0.54,0.01,0.44,3,42,36955.2,-0.153118,50.7432,16.1615,80.5979,-0.188103,175.626,99.4719,-1.23193,-0.773364,0.69088,0.497047,3.80852,-43.6382,1150.87,102.892,36126.1,27772,-0.957156,-0.498586,1.24044,0.771825,4.0833,0.732654,1212.08,107.426,36187.3,0.041686,0.865724,0.00543875,29076.3 
43,44.803,0.54,0.01,0.44,3,43,34459.3,0.0514115,53.1375,14.1712,80.7756,-0.0116763,-5.85766,3.57759e-11,1.7426,-1.3385,2.87994,0.722377,3.74382,-24.5944,13997.2,153.847,20710.2,24515.5,1.89746,-1.18363,3.18967,0.877241,3.89869,0.632503,14031.7,156.402,20744.7,0.467644,0.980867,0.0136981,30005.1 
44,44.983,0.54,0.01,0.44,3,44,35785.9,-0.139259,50.0669,15.8411,80.4418,-0.0920201,65.7725,71.6188,-2.74587,-3.16851,-0.797677,-0.939492,0.320355,-2.33662,721.816,55.4804,35577.2,26015.5,-2.73116,-3.1538,-0.76825,-0.924778,0.335068,0.893931,725.094,55.7232,35580.5,0.0257838,0.881456,0.00287665,28122.1 
45,44.623,0.54,0.01,0.44,3,45,35996.2,-0.154933,48.6419,16.4356,80.5595,0.132878,17.3852,86.5246,0.186064,-0.371305,1.74042,1.9196,1.89122,0.759277,265.144,17.739,36268.1,26100.3,0.181283,-0.376086,1.73085,1.91482,1.88643,0.675706,264.079,17.6601,36267.1,0.00936793,0.895231,0.000896201,28189.7 
46,44.773,0.54,0.01,0.44,3,46,30146.9,-0.064338,45.1495,14.6653,80.9629,0.0810314,-185.697,470.445,2.05057,1.24469,6.01988,0.835516,1.98486,10.6762,4528.07,110.86,26101.6,22044.4,1.98335,1.17746,5.88543,0.768291,1.91764,0.498351,4513.1,109.751,26086.6,0.183461,0.95918,0.00769047,24599.8 
47,44.643,0.54,0.01,0.44,3,47,36739.6,-0.16178,49.8275,16.3842,80.442,-0.0488282,27.592,116.738,-1.04015,2.05323,2.26484,2.69982,4.89181,10.9829,477.019,18.4675,36805.2,26619.9,-1.1093,1.98408,2.12653,2.63066,4.82266,0.796594,461.614,17.3264,36789.8,0.016034,0.938363,0.0008668,28789.8 
48,44.963,0.54,0.01,0.44,3,48,37017,-0.0294791,50.5769,16.1616,80.5817,-0.0270927,49.7629,2.90724e-10,1.92687,-0.684273,2.44674,0.389518,1.31619,0.694151,1155.82,51.9506,36429.1,26653,1.9225,-0.688644,2.438,0.385147,1.31182,0.545896,1154.84,51.8785,36428.1,0.0395434,0.927115,0.00261654,29204.5 
49,44.943,0.54,0.01,0.44,3,49,37532.1,-0.179006,51.714,16.1601,80.3349,-0.111326,154.79,0.0157496,1.02145,-0.0771009,0.969477,1.76202,-1.00845,-6.47811,871.183,101.772,37198.7,27765.9,1.06224,-0.03631,1.05106,1.80281,-0.96766,0.639077,880.269,102.446,37207.8,0.0298091,0.830796,0.00504634,29530.3 
