cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
150,44.923,0.51,0.01,0.47,3,150,34180,-0.0585592,48.1356,15.9803,80.8275,0.109172,-126.683,499.097,-1.03585,1.33556,2.85742,1.78362,1.14275,-25.1171,421.339,-114.132,35189,25490.9,-0.877697,1.49371,3.17373,1.94177,1.30091,0.5487,456.569,-111.523,35224.2,0.0165548,1.7466,-0.00586645,27579.2 
151,44.783,0.51,0.01,0.47,3,151,30393.8,-0.257958,48.2984,14.275,81.0966,-0.0609385,145.774,214.049,0.945186,1.23958,2.13729,-1.17062,-1.14167,-83.3502,8894.17,34.0381,22796.2,22733.4,1.47002,1.76441,3.18696,-0.645786,-0.616835,0.382225,9011.08,42.6978,22913.1,0.338074,0.991776,0.00342096,26654.1 
152,44.863,0.51,0.01,0.47,3,152,31524.3,-0.269411,46.7435,15.3028,81.0295,-0.355841,403.136,278.909,0.484236,1.38077,2.33911,-0.313275,3.58334,-54.7115,4940.17,-7.36381,27785.2,27955.4,0.82874,1.72528,3.02812,0.0312288,3.92784,0.682627,5016.91,-1.6795,27861.9,0.189528,1.00059,-0.000111053,26470.6 
153,44.813,0.51,0.01,0.47,3,153,28805.4,-0.0844247,45.2206,14.3472,81.3884,0.0333337,41.8743,500,1.71184,2.34785,0.019677,-2.59839,-0.747677,-74.1259,13593.1,77.082,16371.4,21165.6,2.17859,2.8146,0.95318,-2.13164,-0.280926,0.730269,13697.1,84.7834,16475.3,0.519161,0.989284,0.0093906,26383.1 
154,44.883,0.51,0.01,0.47,3,154,32508.6,-0.275391,46.5158,15.8519,80.9684,-0.00702224,259.438,51.6612,-0.272295,-0.897484,1.65141,0.618612,1.35065,-97.7871,1805.37,-81.9432,32100.4,24063,0.343445,-0.281745,2.88289,1.23435,1.96639,0.530881,1942.53,-71.7835,32237.5,0.072576,1.06914,-0.00411872,26765.4 
155,44.793,0.51,0.01,0.47,3,155,27304.2,-0.0474989,43.2129,14.231,80.7725,-0.0319516,34.0768,500,-1.0593,-0.751465,1.61281,-2.2682,-1.25122,-84.2109,10606.9,69.9365,17943.6,20054.5,-0.529045,-0.221212,2.67332,-1.73794,-0.720971,5.98886,10725,78.6857,18061.7,0.435401,0.987324,0.00796124,24632.5 
156,44.763,0.51,0.01,0.47,3,156,30158.3,0.0497388,44.9397,14.9932,81.1543,-0.0114404,-84.8158,1.48037e-11,0.886927,0.0246896,-0.753117,2.14069,2.24207,-98.1064,4821.51,-18.6036,26570.6,21965.6,1.50468,0.642439,0.482382,2.75844,2.85982,0.941513,4959.12,-8.41069,26708.2,0.194289,1.00298,-0.000580434,25524.4 
157,44.903,0.51,0.01,0.47,3,157,33574.6,-0.0217619,47.5222,15.8756,80.9078,-0.00833907,-4.00583,0.000292427,2.89787,-0.0180092,1.91195,1.04514,0.0489663,-54.4769,408.243,-127.751,34506,24560.6,3.2409,0.325017,2.598,1.38816,0.391993,0.672964,484.652,-122.091,34582.4,0.0178752,1.78843,-0.00654602,27113.1 
158,44.663,0.51,0.01,0.47,3,158,32169,0.0185276,44.8221,16.0422,80.8181,-0.00566369,-7.78464,3.34841e-11,4.07411,2.22601,0.614817,-0.857454,1.1259,-66.8514,1056.2,-114.518,32268.9,23408.8,4.49506,2.64695,1.45671,-0.436509,1.54685,0.849964,1149.96,-107.573,32362.7,0.0441119,1.19575,-0.00616084,26069.2 
159,44.833,0.51,0.01,0.47,3,159,27793,0.00706776,45.7428,13.6878,81.1149,-0.031232,39.0534,500,-0.381939,0.544099,-1.02565,-1.09149,0.761335,-139.253,11471,49.6751,17645.3,20421.9,0.494898,1.42094,0.72802,-0.214652,1.63817,0.82101,11666.4,64.143,17840.6,0.45924,0.99047,0.00657942,25403.6 
160,44.723,0.51,0.01,0.47,3,160,31317.5,-0.00413779,45.1893,15.6217,80.6943,0.00334105,-96.0918,500,0.0989578,-0.270384,1.21068,-0.581557,1.48277,-99.1075,255.047,-110.514,32496.2,22990.9,0.723011,0.35367,2.45879,0.0424961,2.10682,0.567479,394.055,-100.217,32635.2,0.0154391,1.80202,-0.00568899,25523.2 
161,44.703,0.51,0.01,0.47,3,161,31909.8,-0.320193,47.361,15.4017,80.9482,0.159625,-413.158,496.323,-0.641017,-1.24824,0.40341,1.49886,-0.825976,-91.2155,402.265,-108.654,33011.8,25892.6,-0.0666578,-0.673881,1.55213,2.07322,-0.251617,0.410553,530.203,-99.1774,33139.8,0.020355,1.48665,-0.00554343,26047.8 
162,44.823,0.51,0.01,0.47,3,162,28919.2,-0.222795,45.629,14.3206,81.5249,0.233129,69.2459,263.008,1.67656,-0.890994,1.43282,-2.82406,-2.73237,-64.5606,13524.9,90.2812,16516.2,21797,2.08309,-0.484473,2.24586,-2.41754,-2.32585,3.49839,13615.4,96.9888,16606.8,0.515684,0.987687,0.0106439,26402.6 
163,44.853,0.51,0.01,0.47,3,163,30330.3,-0.23112,47.2609,14.4946,81.358,-0.0166992,140.656,198.567,3.14642,-1.71751,1.05469,-0.194156,0.00579646,-66.7825,7251.21,-3.66159,24175.3,22376.4,3.56693,-1.297,1.89571,0.226356,0.426308,0.606561,7344.88,3.27685,24268.9,0.282149,0.99922,0.000248664,26032 
164,44.683,0.51,0.01,0.47,3,164,32577.3,-0.133066,48.2127,15.2664,81.3057,0.09582,-20.773,1.94196e-07,-0.179201,-0.916161,-0.688275,0.629025,-0.102221,-92.3728,842.16,-71.0258,33120.2,24025.2,0.402446,-0.334514,0.475019,1.21067,0.479426,0.787278,971.722,-61.4286,33249.7,0.0365666,1.12439,-0.0034149,26574 
165,44.843,0.51,0.01,0.47,3,165,29815,-0.0589488,47.312,14.1511,81.3634,-0.114999,69.4495,499.037,-0.780551,1.9613,0.123428,-1.3188,-0.362496,-92.7854,9436.89,35.1489,21640.8,22055,-0.196306,2.54554,1.29192,-0.734554,0.221748,0.587029,9567.03,44.7889,21771,0.363342,0.991874,0.00377541,26330.7 
166,45.003,0.51,0.01,0.47,3,166,32431.8,0.00622649,48.3126,15.0771,80.9298,0.0149539,-25.9426,481.608,-1.60942,-0.156188,3.23049,2.58992,-0.63681,-65.6371,260.649,-87.5085,33525,23725,-1.19612,0.257111,4.05709,3.00322,-0.223511,0.312099,352.711,-80.689,33617.1,0.0134428,1.66762,-0.00444113,26237.9 
167,44.743,0.51,0.01,0.47,3,167,31775.2,-0.28644,46.7599,15.4553,81.0012,-0.0396434,23.3491,301.355,1.0421,1.83221,3.60034,0.986668,-1.42041,-54.2285,1488.84,-70.4179,31567.6,23556,1.38356,2.17367,4.28326,1.32813,-1.07894,0.470528,1564.9,-64.7837,31643.7,0.0603495,1.07811,-0.0037856,25930.5 
168,44.803,0.51,0.01,0.47,3,168,28796.9,-0.236314,45.6209,14.2986,81.2917,0.048819,249.583,242.617,-2.2278,-0.125095,0.20189,0.12678,-0.65124,-94.785,12877.8,66.3016,16985,21631.6,-1.63096,0.47174,1.39556,0.723615,-0.054404,-0.541124,13010.8,76.1494,17118,0.496754,0.989861,0.00812801,26191.6 
169,44.983,0.51,0.01,0.47,3,169,32449.6,-0.303317,48.3403,15.2926,80.8971,-0.00763697,-96.7785,299.809,1.21057,1.41116,1.25749,0.342641,-1.17746,-42.0841,432.651,-89.3896,33481.4,24089.1,1.47556,1.67615,1.78747,0.607634,-0.912471,0.614299,491.678,-85.0173,33540.4,0.0186823,1.43389,-0.00469122,26317.8 
