cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
110,44.723,0.46,0.01,0.52,3,110,34113.8,-0.0135265,48.7614,15.7363,80.9653,-0.000793395,-51.6001,500,1.98984,1.90506,0.291636,0.0443001,-0.65596,-33.8255,497.727,-125.687,34892.1,24980.2,2.20283,2.11805,0.717616,0.25729,-0.44297,0.852124,545.171,-122.172,34939.6,0.0198615,1.64521,-0.006483,27448.7 
111,44.703,0.46,0.01,0.52,3,111,33062.5,-0.341176,49.7314,15.2189,80.6642,-0.267299,-69.3807,10.392,1.16387,-2.36555,2.754,1.84677,-1.73365,-71.1191,699.431,-93.4223,33787.7,25241.9,1.61169,-1.91773,3.64964,2.29459,-1.28584,0.161456,799.182,-86.0333,33887.4,0.0297176,1.23212,-0.00469871,26892.5 
112,44.823,0.46,0.01,0.52,3,112,27817.9,-0.0886874,46.0858,13.61,81.2449,0.11361,36.9221,500,1.17167,-0.306364,-0.208485,-3.79839,-0.190255,-62.1052,12941.5,115.554,16077,20554.9,1.56272,0.0846957,0.573634,-3.40733,0.200805,1.58209,13028.6,122.006,16164.1,0.511429,0.983876,0.0137135,25475 
113,44.853,0.46,0.01,0.52,3,113,29686.9,-0.182958,49.0042,13.6859,81.3003,-0.0342347,202.966,500,1.89852,-0.596004,3.92848,1.38757,0.0846274,-85.7149,10768.4,66.6879,20072,22058.7,2.43824,-0.0562799,5.00793,1.92729,0.624351,0.496262,10888.6,75.5933,20192.2,0.411875,0.987997,0.00684903,26436.6 
114,44.683,0.46,0.01,0.52,3,114,32601.9,-0.345337,49.503,15.0965,80.9102,0.0604421,-119.599,28.622,1.4514,2.59774,3.33267,4.01879,1.34837,-41.8275,783.473,-60.7055,33302.1,24563.2,1.71477,2.86111,3.85943,4.28217,1.61174,0.73066,842.14,-56.3597,33360.8,0.031743,1.13265,-0.00312177,26529.9 
115,44.843,0.46,0.01,0.52,3,115,28129.3,-0.0409244,46.0105,13.7348,81.3854,0.0459831,54.5727,500,2.65952,-1.12123,2.49057,-1.23642,0.196411,-50.671,12077.4,83.3963,17149,20653.6,2.97859,-0.802164,3.1287,-0.917362,0.515473,0.361911,12148.5,88.6609,17220.1,0.478137,0.987389,0.00939531,25408 
116,45.003,0.46,0.01,0.52,3,116,34838.1,-0.233419,50.2686,15.7415,81.0471,0.175344,-196.93,6.0264,3.541,-0.31142,-1.19616,0.576712,0.354897,-29.7168,670.01,-149.956,35498.2,26883.6,3.72812,-0.124301,-0.821921,0.76383,0.542016,1.20107,711.691,-146.868,35539.9,0.0253475,1.56529,-0.00767087,28077.4 
117,44.743,0.46,0.01,0.52,3,117,35284.3,-0.320527,50.2562,15.9737,80.6395,-0.188523,-191.263,243.806,2.31692,0.726125,1.7153,-0.0803444,-1.69661,-45.5116,357.805,-76.661,36229.9,27306.8,2.60349,1.0127,2.28845,0.20623,-1.41004,0.513182,421.639,-71.9325,36293.7,0.0148633,1.42563,-0.00366435,28367.8 
118,44.803,0.46,0.01,0.52,3,118,32504.5,-0.252673,53.4601,13.743,81.3189,-0.255411,-585.785,1.52074,-1.31998,-1.46067,2.60806,-0.818107,-0.440714,-77.7476,11046.5,72.677,22710.3,28787.4,-0.830428,-0.971118,3.58718,-0.328552,0.0488416,-1.38205,11155.6,80.7547,22819.3,0.388338,0.98749,0.00647675,28726.5 
119,44.983,0.46,0.01,0.52,3,119,35408.8,-0.0531762,50.217,15.9425,80.638,0.00458681,0.189335,0.70696,-0.614655,0.831233,3.23268,-0.198981,0.505883,-87.9194,784.827,-69.5047,36043.3,26061.7,-0.0610504,1.38484,4.33989,0.354624,1.05949,0.38683,908.142,-60.3702,36166.6,0.0315805,1.13165,-0.00308437,28756.4 
120,44.623,0.46,0.01,0.52,3,120,34739.5,-0.332289,49.2743,16.0789,80.7279,-0.719078,971.911,449.799,-1.42891,-2.29878,4.47193,2.12123,3.04917,-36.9716,219.672,-104.887,36020.1,48542.1,-1.19611,-2.06598,4.93753,2.35403,3.28197,0.324684,271.529,-101.046,36072,0.00968121,2.86731,-0.00518693,28047 
121,44.773,0.46,0.01,0.52,3,121,34606.2,-0.315998,50.6722,15.5417,80.8255,-0.130228,426.338,498.051,0.749297,0.582688,3.84051,-2.08226,0.181613,-48.4088,3708.77,-38.1644,32222.1,27444.2,1.05411,0.887506,4.45015,-1.77744,0.48643,0.127552,3776.67,-33.1349,32290,0.131867,1.01559,-0.00189388,28640 
122,44.643,0.46,0.01,0.52,3,122,35202.9,-0.250873,50.8,15.7793,81.1063,-0.0938877,51.3724,500,3.20636,2.57435,5.95849,1.77032,1.85929,-49.167,363.446,-108.999,36298.1,26251.4,3.51596,2.88395,6.57767,2.07991,2.16888,0.618162,432.407,-103.89,36367.1,0.0152068,1.7255,-0.00529021,28435.1 
123,44.963,0.46,0.01,0.52,3,123,35057.2,-0.0535236,50.3025,15.6906,81.0404,-0.11671,176.801,481.401,1.52228,0.968603,4.68293,1.49636,-0.159474,-35.2161,1013.82,-78.7407,35449.4,26365.4,1.74403,1.19035,5.12642,1.71811,0.0622726,0.479085,1063.21,-75.0819,35498.8,0.0374406,1.14101,-0.00391139,28397.3 
124,44.943,0.46,0.01,0.52,3,124,35159.2,-0.321353,50.3276,15.8989,80.7665,0.629928,80.9879,414.118,3.17137,1.11985,5.89984,2.5571,-0.964053,-11.1133,423.868,-83.2356,36187.2,27708.4,3.24135,1.18982,6.0398,2.62708,-0.894076,0.505096,439.456,-82.081,36202.8,0.0155199,1.48558,-0.00419404,28315.6 
