,Pulse Time (us),Modulation Freq (kHz),Modulation Amp (Vpp),Phase Shift A-f0 (rad),Phase Shift A-f0 err (rad),Phase Shift f0-B (rad),Phase Shift f0-B err (rad),Phase Shift C-B (rad),Phase Shift C-B err (rad),Dropped Wiggle Times (ms),Sin Fit of A,Error of Sin Fit of A,Sin Fit of C,Error of Sin Fit of C,Sin Fit of f0,Error of Sin Fit of f0,TRACK_BG,FIX_WIDTH,SINGLE_SHOT,HFT_or_dimer
2025-11-19_F,20.0,20.0,1.8,0.09946239426168013,0.13219042870360578,0.000552487292347692,0.020321655300937637,0.9552500731532927,1.0470094428266346,[],[0.01700992 5.42795012 0.0754852 ],[0.00313916 0.13218034 0.00199306],[4.32181996e-02 9.34617312e-18 1.30679432e+00],[0.0458993  1.04681348 0.03538188],[1.81983669e-02 2.18666020e+00 4.73723716e+01],[1.46702003e-05 5.95811990e-04 9.58624020e-06],False,True,True,HFT
