cyc,freq (MHz),wiggle time pre,pulse time,wiggle time post,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
125,44.923,0.48,0.04,0.47,1.7,125,37219.4,-0.0374527,51.6773,15.9048,80.2977,-0.132956,-116.969,2.66113e-07,-1.18644,0.834647,2.11563,4.12029,1.58469,38.7913,577.318,-122.011,37125.3,27262.4,-1.4307,0.590388,1.62711,3.87603,1.34043,0.728962,522.909,-126.041,37070.9,0.0179895,1.72956,-0.00630265,29067.5 
126,44.783,0.48,0.04,0.47,1.7,126,35877.7,-0.154585,52.2035,15.2642,80.3954,-0.154044,244.756,0.000348552,-2.23453,-0.926221,6.14364,1.48822,0.0605587,-5.04644,1237.44,-120.262,35234.1,27167.3,-2.20276,-0.894445,6.20719,1.51999,0.0923348,-0.314438,1244.52,-119.738,35241.2,0.0438516,1.20246,-0.00629827,28380.2 
127,44.863,0.48,0.04,0.47,1.7,127,36348.3,-0.131098,51.3878,15.6536,80.4789,-0.0876661,10.1998,348.493,0.648451,0.790096,3.05676,0.530274,-1.78982,26.3411,755.324,-106.905,36053.7,26215.2,0.482588,0.624233,2.72503,0.364411,-1.95568,-0.216218,718.378,-109.641,36016.8,0.0252494,1.36443,-0.00563932,28451.3 
128,44.813,0.48,0.04,0.47,1.7,128,30538.5,-0.0319132,47.862,14.0028,80.586,-0.0128363,106.699,500,-0.222561,-0.712767,-0.274005,1.07055,-0.124265,-46.0585,12574.9,93.4207,18337.8,21861.9,0.0674565,-0.42275,0.306031,1.36057,0.165753,0.79281,12639.5,98.206,18402.4,0.471459,0.986585,0.00973487,26809.3 
129,44.883,0.48,0.04,0.47,1.7,129,34166.1,-0.0279564,49.2097,15.3272,80.0837,-0.0910839,4.64739,500,-0.401514,-0.948647,1.89126,-1.07629,0.582312,-28.8013,488.218,-108.039,34352.6,24567,-0.220159,-0.767293,2.25397,-0.894932,0.763667,-0.985437,528.615,-105.046,34393,0.0195702,1.53318,-0.00565817,27011.2 
130,44.793,0.48,0.04,0.47,1.7,130,36022.1,0.0350537,49.9441,15.8807,80.3097,-0.0259909,1.92358,2.88501e-11,-3.08649,0.027475,-1.67829,0.910378,-1.82515,15.7366,558.372,-141.816,36072.3,25821.2,-3.18558,-0.0716139,-1.87646,0.811289,-1.92424,0.699603,536.3,-143.45,36050.2,0.0189539,1.88003,-0.0073842,28295 
131,44.763,0.48,0.04,0.47,1.7,131,35455.8,-0.109537,50.8713,15.4891,80.2001,0.153136,-290.628,500,-0.963086,-2.86619,-0.869129,1.68531,-1.83679,-43.6807,463.288,-89.2051,35699.1,27099.2,-0.688041,-2.59114,-0.319038,1.96036,-1.56175,0.900289,524.555,-84.6669,35760.4,0.018694,1.39366,-0.00438051,28060 
132,44.903,0.48,0.04,0.47,1.7,132,36829.1,-0.13408,50.2545,16.2212,80.5795,-0.0885658,6.79254,474.001,-0.445836,0.226712,-0.158281,0.221864,0.08518,42.4117,560.535,-123.237,36889.1,26556.6,-0.712891,-0.0403438,-0.692392,-0.0451915,-0.181875,0.586062,501.048,-127.644,36829.6,0.0173614,1.80446,-0.00642538,28859.9 
133,44.663,0.48,0.04,0.47,1.7,133,36482.6,-0.0202269,50.6206,15.9023,80.3651,-0.00280294,-10.0345,500,-1.70762,-0.597146,2.05622,-0.714342,0.212004,40.3561,504.795,-138.924,36570.9,26205.8,-1.96173,-0.851258,1.54799,-0.968454,-0.0421077,1.68027,448.192,-143.117,36514.3,0.0156907,2.2666,-0.0072726,28564.2 
134,44.833,0.48,0.04,0.47,1.7,134,34272,0.0323727,49.7504,15.1401,80.4177,-0.0119422,-18.456,3.1033e-11,-1.25364,-1.10174,1.53308,2.02356,0.334773,-11.1754,2725.33,-55.2916,32191.9,24527.2,-1.18327,-1.03137,1.67382,2.09393,0.405141,0.145247,2741,-54.1305,32207.6,0.099525,1.0358,-0.0031056,27540.8 
135,44.723,0.48,0.04,0.47,1.7,135,34759.6,-0.132094,50.2191,15.333,80.1711,0.0982999,93.7234,18.1724,-1.7716,-0.343292,2.26115,0.932679,-1.70645,51.0134,390.574,-93.4278,35004.2,25366.3,-2.09282,-0.664509,1.61871,0.611461,-2.02767,1.63359,319.022,-98.7279,34932.6,0.0117214,2.18137,-0.00523347,27217.2 
136,44.703,0.48,0.04,0.47,1.7,136,33908.9,0.0385827,49.7281,15.0131,80.2039,0.0149588,-4.29158,1.09857e-10,0.718609,0.931234,0.0993361,-2.80445,0.362153,18.4702,411.755,-99.2372,34158.1,24305.6,0.602307,0.814932,-0.133268,-2.92076,0.245851,0.904188,385.848,-101.156,34132.2,0.0144688,1.84771,-0.00548934,26667.6 
137,44.823,0.48,0.04,0.47,1.7,137,29155.8,-0.0614602,46.3947,13.8007,80.6509,-0.0180906,84.7938,65.1417,-0.782738,1.44031,-0.808701,-0.0827694,0.226834,-26.0397,11098.1,72.3722,18446.1,20893.1,-0.618773,1.60427,-0.480771,0.0811956,0.390799,1.49223,11134.6,75.0777,18482.6,0.438954,0.988338,0.0074272,25366.2 
138,44.853,0.48,0.04,0.47,1.7,138,37290.9,-0.122217,51.1925,16.1493,80.2764,-0.058476,329.174,8.79724e-11,0.141909,0.641961,1.13945,-0.283,0.0795774,19.6554,1349.28,-87.3116,36460.2,27539.2,0.0181438,0.518196,0.891918,-0.406765,-0.0441876,0.0873699,1321.71,-89.3537,36432.6,0.0449945,1.13418,-0.0045384,29374.8 
139,44.683,0.48,0.04,0.47,1.7,139,35630,0.0222478,50.7127,15.4651,80.383,-0.0334034,5.38813,2.38232e-10,-4.11904,-0.975983,-0.594417,0.553875,2.01175,40.0836,332.561,-88.5547,35945.4,25536.7,-4.37144,-1.22838,-1.09921,0.301479,1.75935,0.763009,276.34,-92.7192,35889.2,0.00990074,2.42231,-0.00478181,27911 
140,44.843,0.48,0.04,0.47,1.7,140,36669.4,-0.150204,51.0109,15.9485,80.1798,-0.374632,-1107.96,259.315,-0.496487,-0.304917,4.96806,1.50054,-2.41856,-12.5534,630.508,-92.0712,36673.3,39995.8,-0.417441,-0.225871,5.12615,1.57959,-2.33951,-0.376918,648.115,-90.7669,36691,0.022426,1.32465,-0.0045779,28900.1 
141,45.003,0.48,0.04,0.47,1.7,141,36650.1,0.032237,51.1627,15.7904,80.171,-0.0439459,2.77361,4.0996e-11,-3.14455,-1.34102,3.93663,-0.220804,-0.0701036,48.168,436.736,-118.008,36861,26303.1,-3.44785,-1.64432,3.33003,-0.524105,-0.373405,2.25206,369.176,-123.013,36793.4,0.0128632,2.39874,-0.00619693,28700.1 
142,44.743,0.48,0.04,0.47,1.7,142,36582.1,-0.157821,50.9835,15.9364,80.2228,-0.0400921,-87.66,117.435,-1.21901,-1.43092,2.79334,2.62382,-3.99885,24.8632,472.465,-91.9085,36655.9,26563.7,-1.37557,-1.58747,2.48022,2.46726,-4.15541,2.14245,437.592,-94.4917,36621,0.0152813,1.60743,-0.00477581,28635.8 
143,44.803,0.48,0.04,0.47,1.7,143,34658,-0.113568,48.8764,15.6661,80.2337,-0.164433,305.912,298.709,-1.02822,-1.10323,1.86003,0.579966,2.62988,-15.2624,2869.78,-65.6678,32154.1,26563.7,-0.932121,-1.00713,2.05224,0.676069,2.72598,0.416156,2891.19,-64.0821,32175.5,0.104502,1.04035,-0.00368232,27666.3 
144,44.983,0.48,0.04,0.47,1.7,144,34443.9,-0.120615,48.9066,15.5777,80.2668,-0.126034,173.678,71.3975,-3.83702,-1.12812,-0.334231,1.8488,2.70313,5.17353,432.856,-111.891,34657.8,25513.3,-3.8696,-1.1607,-0.399384,1.81623,2.67055,0.576431,425.6,-112.428,34650.5,0.015701,1.85973,-0.0060129,27106.5 
145,44.623,0.48,0.04,0.47,1.7,145,36962.2,-0.0212168,49.131,16.5716,80.0373,-0.0307044,31.5588,500,-1.34746,0.606242,1.99602,-0.334141,1.32977,23.5997,469.323,-97.8948,37048.3,26535.8,-1.49606,0.457641,1.69882,-0.482742,1.18116,-0.250216,436.223,-100.347,37015.2,0.0150744,1.67381,-0.00501893,28937.9 
146,44.773,0.48,0.04,0.47,1.7,146,36658,-0.0113243,50.5013,16.0276,80.1756,-0.00346536,-9.24981,9.71918e-11,-0.473293,-2.85511,0.540966,2.34915,1.2066,-18.7253,665.662,-117.886,36573,26350.2,-0.355385,-2.7372,0.776782,2.46706,1.32451,0.473642,691.926,-115.941,36599.3,0.0239642,1.41489,-0.00586975,28873.4 
