,index,time,pulse_length,B,e_B,A,x0,sigma,e_A,e_x0,e_sigma
0,8,175.0,170.0,202.11535784212927,0.007149133182309697,0.19623187397441272,44.81913649689816,-0.014765290156042164,0.03461666121579743,0.0011166940934457447,0.002760092513797591
1,9,255.0,170.0,202.14490381082186,0.01256243428665016,0.1379780176993543,44.823751420158054,-0.026374738804775564,0.02410762409206838,0.001962061617293795,0.005108207374417143
2,10,455.0,170.0,202.1519721040542,0.01582897123012117,0.13268362530213523,44.82485538940028,0.026679481068919552,0.0287505365459533,0.002472180634142346,0.006546294318936755
3,11,215.0,170.0,202.13400482639014,0.014495479736410743,0.1389716285891564,44.82204910430409,-0.027587583070498415,0.026829076231652767,0.002264041397514956,0.005878113594875954
4,12,335.0,170.0,202.13505197525927,0.01219075103205114,0.14605924448195878,44.822212661234964,-0.025739900542066523,0.025422461490249838,0.0019040676273468446,0.004873235780933753
5,13,415.0,170.0,202.15003730369847,0.010781410543359016,0.15077533468729853,44.82455320277917,-0.02367342088745017,0.025224467407384106,0.0016838713155308295,0.004324200741862535
6,14,375.0,170.0,202.12969780640518,0.011344133908693266,0.14963427411408317,44.821376374155136,-0.023274121889934284,0.026788655414930723,0.001771865579134226,0.004497076829867363
7,15,295.0,170.0,202.14391667414625,0.014775804208284171,0.1344426873614532,44.82359724125646,0.027923947796189053,0.026029473246358317,0.002307755587259623,0.00608851264038596
