cyc,freq,Charge Time,Wiggle Time,Pulse Time,VVA,cyc,ROIsum,fBg,fA1,fWidth1,fCtr1,fA2,fWidth2,fCtr2,box1,box2,box3,box4,box5,box6,box7,box8,box9,Nfit,BZ-2,BZ-1,BZ0,BZ1,BZ2,Excited,c5,c7,c9,fraction95,fraction75,fraction97,sum95
193,44.809,0.52,0.29,0.17,1.35,193,34851,-0.376077,57.7649,13.8492,79.0302,-0.0416619,-42.8518,30.5955,1.0363,-1.31631,3.64437,2.02941,-1.19808,19.5827,986.516,-99.2503,35372.9,26100.6,0.912997,-1.43961,3.39775,1.9061,-1.32138,0.0168128,959.05,-101.285,35345.4,0.0224777,1.22672,-0.0053067,42666.6 
194,44.821,0.6,0.21,0.17,1.35,194,34075.6,-0.362496,56.8722,13.7877,79.0146,-0.558815,1175.56,499.999,-0.12829,0.336279,5.20153,0.0870294,-1.90356,-1.18045,1259.49,-72.6632,34400.2,46911.1,-0.120857,0.343712,5.2164,0.0944623,-1.89612,-0.434025,1261.14,-72.5405,34401.9,0.0301309,1.11193,-0.00389945,41855.4 
195,44.806,0.68,0.13,0.17,1.35,195,37101.7,-0.390316,60.8282,13.9765,78.995,0.147676,149.392,0.390941,1.17349,-0.928804,5.67714,2.9675,4.89972,51.1511,435.239,-103.75,38175.5,28394,0.85141,-1.25089,5.03297,2.64541,4.57764,0.575511,363.495,-109.064,38103.8,0.00801958,2.1056,-0.0053006,45326 
196,44.806,0.56,0.25,0.17,1.35,196,36534.7,-0.00233191,59.8576,13.8121,78.8672,-0.0393703,-23.4819,0.00858341,0.26708,4.07275,3.87431,1.9174,5.73665,65.3956,370.062,-110.328,37527.2,26943.8,-0.144699,3.66097,3.05075,1.50562,5.32487,0.77229,278.338,-117.123,37435.4,0.00626152,3.79342,-0.00579672,44452.2 
197,44.815,0.68,0.13,0.17,1.35,197,39589.1,-0.0611679,66.4701,13.4401,78.9167,0.00331897,-26.8344,6.10927e-12,-0.295915,1.75227,4.01243,2.38426,4.94962,4.32293,10488,82.9863,30344.6,29084.9,-0.323135,1.72505,3.95799,2.35704,4.9224,0.686851,10481.9,82.5372,30338.6,0.226482,0.986407,0.00498653,46281.4 
198,44.839,0.52,0.29,0.17,1.35,198,37915.7,-0.437267,62.4703,13.9774,78.989,-0.127982,-147.682,13.1914,2.07107,-0.281469,6.72488,1.21781,-1.48785,-6.01658,503.671,-126.46,38942.3,29040,2.10896,-0.243584,6.80065,1.2557,-1.44996,0.197256,512.11,-125.835,38950.8,0.0110193,1.75441,-0.00598675,46474 
199,44.803,0.44,0.37,0.17,1.35,199,36974.3,-0.408592,61.3236,13.8523,78.8622,0.0966134,-149.713,193.419,-1.17674,0.654384,2.32477,3.45623,-0.162916,27.5921,1014.04,-94.2824,37340.3,28124,-1.35048,0.480645,1.97729,3.28249,-0.336656,0.512177,975.338,-97.1491,37301.6,0.0216784,1.21111,-0.00482075,44991.2 
200,44.815,0.6,0.21,0.17,1.35,200,34303.2,0.0267207,59.3236,13.0881,78.8918,-0.168511,285.759,1.38674,-0.557684,0.609139,3.31133,-1.43471,1.01167,51.6808,5236.59,27.8081,30590.9,26843,-0.883104,0.283719,2.66049,-1.76013,0.686246,-1.69493,5164.1,22.4387,30518.4,0.125416,0.992453,0.00135258,41175.9 
201,44.803,0.64,0.17,0.17,1.35,201,34682.1,-0.378583,57.5739,13.8306,78.9388,-0.0457533,-101.484,295.407,-0.0200688,0.896069,4.33254,3.6988,1.52179,37.6716,922.685,-96.562,35230.6,26072.7,-0.257277,0.658861,3.85813,3.46159,1.28458,0.571599,869.847,-100.476,35177.8,0.0205251,1.25336,-0.00528932,42379.6 
202,44.809,0.44,0.37,0.17,1.35,202,37950.1,-0.42388,62.1083,14.0464,78.7929,0.0534627,-102.734,85.7625,-1.19329,0.170145,3.1904,-0.0877314,1.29546,0.834351,3606.23,-61.5105,35676.1,28578.3,-1.19855,0.164891,3.17989,-0.0929851,1.29021,0.0489212,3605.06,-61.5972,35674.9,0.0788828,1.03082,-0.00319077,45701.4 
203,44.8,0.56,0.25,0.17,1.35,203,37249.6,-0.328506,61.0085,14.0114,78.7022,-0.0715408,88.363,499.79,0.00518272,0.051916,3.69528,-0.040578,0.89489,15.5629,319.575,-118.182,38306.1,28032.9,-0.0928126,-0.0460793,3.49929,-0.138573,0.796895,0.129253,297.747,-119.799,38284.2,0.00654775,3.37971,-0.00579773,45473.2 
204,44.827,0.52,0.29,0.17,1.35,204,38923.6,-0.393235,65.7915,13.5287,78.9214,-0.122582,-231.217,421.815,-0.23834,0.16275,2.53606,2.23495,2.7075,47.0841,8344.39,4.42471,31944.8,29897.5,-0.534816,-0.133726,1.94311,1.93847,2.41102,0.654501,8278.35,-0.467147,31878.8,0.180375,1.0001,-2.69947e-05,45895.3 
205,44.836,0.72,0.09,0.17,1.35,205,36220.4,0.0555271,60.6673,13.495,78.9665,-0.0232624,-18.7576,3.75289e-11,0.212006,2.52435,5.93345,3.52103,-3.54696,7.81574,3200.75,-27.1879,34502.5,26665.9,0.162793,2.47513,5.83503,3.47182,-3.59617,0.301077,3189.79,-27.9999,34491.5,0.0726773,1.0156,-0.00149764,43889.8 
206,44.839,0.6,0.21,0.17,1.35,206,36209.3,0.0433128,60.6854,13.5461,78.8248,-0.0305832,-15.7852,4.00233e-11,-2.42501,0.267083,1.18928,5.07976,1.41542,27.2549,610.518,-99.1822,37219.8,26776.3,-2.59663,0.0954659,0.846041,4.90814,1.2438,0.811858,572.29,-102.014,37181.6,0.0128759,1.45338,-0.0050798,44446.5 
207,44.827,0.68,0.13,0.17,1.35,207,37405.4,0.0629062,64.2693,13.1014,78.8559,-0.00251916,-34.3856,1.56668e-11,1.73808,1.25887,3.86969,4.46327,1.81106,41.2895,6586.15,3.42159,32236.9,27413.3,1.4781,0.998876,3.34971,4.20328,1.55107,0.710759,6528.24,-0.86823,32179,0.146704,1.00023,-4.97048e-05,44499.5 
208,44.803,0.72,0.09,0.17,1.35,208,34065.1,-0.0505545,58.1733,13.3235,78.9354,-0.20286,519.986,500,0.960533,0.0416761,3.86912,2.32974,2.60283,37.0501,162.04,-123.589,35493.3,28665.1,0.727239,-0.191619,3.40253,2.09644,2.36954,0.595136,110.074,-127.438,35441.3,0.00262513,-0.974597,-0.00666793,41930.9 
209,44.806,0.52,0.29,0.17,1.35,209,35741,-0.280079,60.9264,13.5194,78.9969,0.0406831,-44.4493,67.4315,-3.27673,1.04481,0.359597,2.61483,2.37814,20.0868,355.574,-129.125,36809.6,26872.7,-3.40321,0.918329,0.106634,2.48835,2.25166,0.95485,327.4,-131.212,36781.5,0.00748693,3.34836,-0.00661488,43729.5 
210,44.842,0.64,0.17,0.17,1.35,210,38048.5,-0.0242797,61.8491,13.9313,78.9005,-0.00175225,-15.1673,2.09254e-11,-2.96654,0.29866,1.75853,1.15515,-0.768962,49.1434,695.547,-131.898,38811.7,28050,-3.27598,-0.0107829,1.13965,0.845702,-1.0784,1.47888,626.619,-137.004,38742.8,0.0135213,1.61975,-0.00655684,46343.1 
211,44.812,0.44,0.37,0.17,1.35,211,32416.6,-0.00885994,56.1674,13.1372,79.1773,-0.0946369,102.657,500,-1.05228,-1.01746,1.92996,1.5664,2.67607,55.3219,1210.36,-89.8754,32901.4,24336.7,-1.40063,-1.36581,1.23326,1.21805,2.32773,0.38723,1132.77,-95.6231,32823.9,0.0284151,1.17333,-0.00539541,39864.9 
212,44.818,0.72,0.09,0.17,1.35,212,37455.4,-0.209384,65.7129,12.9929,79.0387,-0.114355,-110.371,500,-3.8853,1.86708,0.883755,-1.26075,1.61385,2.25558,10269.1,112.456,28689.3,28204.9,-3.8995,1.85288,0.85535,-1.27495,1.59965,1.98705,10266,112.221,28686.2,0.232706,0.981229,0.00715484,44115.6 
213,44.8,0.48,0.33,0.17,1.35,213,36575.2,-0.0489019,59.8208,13.8599,78.7337,-0.0112701,-146.73,500,1.58085,2.87903,5.15668,-0.455568,2.58444,24.8698,301.792,-108.222,37656.9,27044,1.42425,2.72243,4.84349,-0.612166,2.42784,0.551772,266.91,-110.806,37622,0.00597638,3.6563,-0.00545503,44660.8 
214,44.815,0.56,0.25,0.17,1.35,214,37308.1,-0.215421,64.4311,13.2132,78.8404,0.78731,-690.131,499.993,2.07259,3.21206,6.2456,2.08754,3.67909,25.9465,7750.2,8.83468,31079.9,45401.7,1.90921,3.04868,5.91884,1.92417,3.51571,0.637251,7713.81,6.13895,31043.5,0.173949,0.998609,0.000364149,44345.2 
215,44.803,0.52,0.29,0.17,1.35,215,38713,-0.0202533,62.5184,14.009,78.6578,-0.0261364,17.2277,3.33384e-10,-0.000757526,-0.0607342,2.57692,-0.635744,3.24067,38.3452,553.874,-109.633,39446.7,28525.6,-0.242207,-0.302184,2.09402,-0.877193,2.99922,0.42968,500.091,-113.617,39392.9,0.0106439,1.65999,-0.00534139,46983.7 
216,44.833,0.48,0.33,0.17,1.35,216,36935.1,-0.0460071,61.6984,13.4511,79.0379,-0.557723,344.594,500,-0.764638,4.37049,2.66179,3.72445,0.929147,89.6559,4931.92,-31.3935,33264.6,33272.8,-1.32918,3.80595,1.53272,3.15991,0.364608,0.79656,4806.17,-40.7084,33138.8,0.109455,1.01505,-0.00226801,43910 
217,44.836,0.56,0.25,0.17,1.35,217,36687.4,-0.343597,60.9527,13.7134,78.8464,0.146621,-376.347,474.018,-3.3259,0.381247,1.77293,0.436992,1.75618,41.6105,3530.29,-38.4506,34554.4,29006.6,-3.58791,0.119237,1.24891,0.174982,1.49417,3.26822,3471.93,-42.7738,34496,0.0785909,1.02203,-0.00228937,44177.2 
218,44.809,0.64,0.17,0.17,1.35,218,35571.8,-0.376873,59.8392,13.6487,78.898,-1.53248,1207.13,0.0444203,-1.26152,-0.185673,4.40035,2.20969,1.83909,68.7995,3166.48,-38.6666,33865.3,86807.8,-1.69474,-0.618885,3.53392,1.77647,1.40588,0.19732,3069.99,-45.8146,33768.8,0.0715329,1.02682,-0.00250547,42917.1 
219,44.833,0.56,0.25,0.17,1.35,219,37882,-0.40384,61.0761,14.2224,78.7698,5.06224,-325.963,497.349,-2.26893,1.70682,3.71154,0.775362,-0.416298,38.8846,1781.48,-103.134,37403.2,81993.8,-2.51378,1.46197,3.22185,0.530516,-0.661144,-0.579792,1726.94,-107.174,37348.7,0.0377074,1.12184,-0.00531412,45798.4 
220,44.833,0.44,0.37,0.17,1.35,220,34978.8,0.0443568,59.862,13.2554,79.0876,-0.0263721,-14.3444,3.00297e-11,-0.657847,-0.609342,-1.52336,2.6583,0.80549,67.3595,5276.2,-38.9863,31138.7,25843.3,-1.08199,-1.03349,-2.37165,2.23416,0.381345,-0.267161,5181.72,-45.9847,31044.2,0.123923,1.01578,-0.00273611,41813.9 
221,44.833,0.72,0.09,0.17,1.35,221,36837.6,-0.392775,61.5258,13.7294,79.1815,0.527051,-355.847,2.43001,3.05655,1.88586,-2.10389,2.10191,-0.119988,60.4575,765.661,-115.811,37545.4,33603.5,2.67587,1.50518,-2.86526,1.72123,-0.500672,2.12968,680.863,-122.092,37460.6,0.0151693,1.45732,-0.00604009,44884.4 
222,44.839,0.44,0.37,0.17,1.35,222,34186.1,0.0137005,57.9575,13.4302,78.8924,-0.0202049,2.41831,7.40661e-11,-1.16705,-0.996506,1.43413,-0.990933,-0.68719,7.18578,261.53,-101.274,35669.3,25340.5,-1.2123,-1.04175,1.34364,-1.03618,-0.732437,1.50154,251.451,-102.021,35659.2,0.00594035,3.44855,-0.00529816,42329.3 
223,44.815,0.52,0.29,0.17,1.35,223,36049.6,-0.135754,60.8332,13.4979,78.9364,-0.661731,311.683,500,-0.163801,2.53725,5.32715,3.71184,6.5728,5.0598,6432.94,10.6854,31203.2,33444.3,-0.195661,2.50539,5.26343,3.67998,6.54094,0.704204,6425.84,10.1597,31196.1,0.148618,0.997241,0.000599564,43237.2 
224,44.839,0.68,0.13,0.17,1.35,224,33946.2,-0.363009,57.281,13.5914,79.1739,0.0735732,-969.812,162.095,-0.972727,1.29056,0.534845,0.224958,4.5575,59.7184,1203.61,-86.1901,34312.4,27666.4,-1.34876,0.914527,-0.217216,-0.151073,4.18147,1.06429,1119.85,-92.3946,34228.6,0.026978,1.16875,-0.00499731,41509.6 
225,44.842,0.44,0.37,0.17,1.35,225,36208.4,-0.279445,62.2053,13.3429,78.8226,0.21658,-25.563,489.346,-0.777136,0.787681,3.71056,3.87712,-0.588779,32.9113,656.225,-81.9578,37145.6,27199.4,-0.984369,0.580448,3.2961,3.66989,-0.796012,0.428362,610.064,-85.3771,37099.4,0.0137441,1.32434,-0.0042573,44387.4 
226,44.842,0.72,0.09,0.17,1.35,226,36947,-0.434491,62.0567,13.7264,78.8338,0.669654,-628.564,1.21509,1.51181,0.918095,3.65872,2.5587,-0.501482,3.29246,1043.63,-111.074,37530.6,41431.8,1.49107,0.897363,3.61726,2.53797,-0.522214,0.549052,1039.02,-111.416,37525.9,0.0229264,1.23101,-0.00549938,45319.6 
227,44.824,0.6,0.21,0.17,1.35,227,37410.2,0.0607714,62.7246,13.4984,78.8371,-0.0262391,-17.6592,2.22696e-11,-0.438594,-0.0832635,2.54317,2.645,3.48958,55.4798,3413.99,-77.7386,35392,27577.3,-0.787936,-0.432605,1.84449,2.29566,3.14024,0.695621,3336.17,-83.5027,35314.2,0.0741257,1.04581,-0.00437483,45006.9 
228,44.806,0.44,0.37,0.17,1.35,228,33835.6,-0.0369663,57.2516,13.511,78.7956,-0.107219,277.184,499.966,1.03856,0.425159,8.38943,2.39916,0.839846,-57.3748,614.534,-90.8229,34881.1,26148.3,1.39984,0.786433,9.11198,2.76043,1.20112,0.402877,695.007,-84.8618,34961.6,0.0165676,1.27174,-0.0044914,41949.7 
229,44.815,0.72,0.09,0.17,1.35,229,35597.9,-0.356946,61.2477,13.2857,79.05,-0.0374398,-48.5298,5.41299,-0.714621,2.05643,7.9039,0.759557,0.73398,-24.9286,5600.73,3.94403,31480.6,26548.4,-0.557652,2.2134,8.21783,0.916525,0.890949,0.296482,5635.7,6.53401,31515.6,0.131601,0.997975,0.000381771,42824.1 
230,44.824,0.52,0.29,0.17,1.35,230,37263.3,0.0660273,60.873,13.8092,79.0199,0.00833078,-36.3897,9.31646e-12,2.6348,0.723684,8.03116,3.85521,2.41229,100.197,963.442,-118.592,37717.3,27374.3,2.00388,0.0927722,6.76934,3.2243,1.78138,0.512003,822.907,-129.002,37576.7,0.0182206,1.37805,-0.00636423,45163.5 
231,44.83,0.72,0.09,0.17,1.35,231,36599.2,-0.356459,61.9549,13.4842,78.9704,0.10976,-227.072,0.0283814,1.18392,0.81285,1.59867,3.62213,-0.285876,48.2258,5583.75,-14.2846,32468.2,28006.8,0.880252,0.509186,0.991336,3.31846,-0.589541,0.805989,5516.11,-19.2951,32400.6,0.126086,1.00616,-0.00109821,43748.8 
232,44.824,0.72,0.09,0.17,1.35,232,36004.2,-0.412809,59.9385,13.8288,78.7586,0.0886323,-425.477,8.59859,1.89753,0.125419,0.479485,1.81616,3.12728,-1.44966,997.654,-100.487,36577.6,28210.4,1.90666,0.134547,0.497742,1.82529,3.13641,0.93364,999.687,-100.337,36579.7,0.0226359,1.21307,-0.0050785,44163.7 
233,44.809,0.6,0.21,0.17,1.35,233,35660.2,-0.379087,59.9932,13.6279,78.9112,-0.0855897,69.4281,356.288,0.336379,-0.0810732,4.77759,3.63845,2.4906,52.4854,3145.75,-33.1121,34071.2,26808.4,0.00589304,-0.41156,4.11661,3.30796,2.16012,0.55152,3072.13,-38.5651,33997.6,0.0711318,1.02246,-0.00209396,43189.3 
234,44.836,0.6,0.21,0.17,1.35,234,35698.7,0.023074,58.8686,13.6396,79.0121,0.0314714,-84.5191,500,-0.425141,1.26207,3.66792,1.09252,2.64146,52.1239,1556.23,-72.3712,35372.6,26225.1,-0.753351,0.933864,3.0115,0.764309,2.31325,0.519664,1483.12,-77.7866,35299.5,0.034382,1.10106,-0.00407585,43136.5 
235,44.8,0.6,0.21,0.17,1.35,235,37281.2,-0.455478,62.0526,13.8827,78.9569,-0.513668,-12.7964,486.204,-0.757684,-1.00124,5.06591,2.63012,2.95056,50.9489,295.734,-103.039,38559.9,28257.2,-1.0785,-1.32205,4.42428,2.30931,2.62975,0.364582,224.273,-108.332,38488.5,0.00491389,6.46476,-0.00521194,45640.6 
236,44.821,0.56,0.25,0.17,1.35,236,37270.7,-0.0815062,62.575,13.4876,79.08,-0.136806,54.3208,500,-0.137314,-1.79742,3.41505,4.05272,0.423837,65.6049,6917.44,22.2655,31807.7,27716.4,-0.55041,-2.21052,2.58885,3.63963,0.0107405,0.255711,6825.42,15.4494,31715.7,0.154247,0.996054,0.000896527,44250 
237,44.833,0.64,0.17,0.17,1.35,237,37848,-0.219772,63.015,13.6474,78.9215,-0.0953355,96.0485,5.99349e-13,-0.197739,-1.17457,4.32286,1.94283,0.117998,54.8062,3887.23,-64.4108,35362.2,28293.6,-0.542839,-1.51967,3.63266,1.59773,-0.227102,-0.235274,3810.36,-70.1049,35285.3,0.0838418,1.03327,-0.00367334,45447 
238,44.842,0.56,0.25,0.17,1.35,238,38326.9,-0.425201,62.765,14.0338,78.7972,-0.0746119,323.544,73.5439,-0.000768842,-0.633548,1.74555,3.22745,1.17634,56.7765,965.154,-129.582,38568.1,29459.8,-0.358276,-0.991055,1.03054,2.86995,0.818833,0.694202,885.519,-135.481,38488.4,0.0191249,1.36564,-0.0065266,46301.9 
239,44.833,0.52,0.29,0.17,1.35,239,35925.7,-0.403796,60.8323,13.5808,78.7673,-0.285811,641.88,475.26,-4.87801,-0.112556,3.2395,2.91224,-2.70882,47.8525,701.592,-130.538,36736.6,32866.1,-5.17933,-0.413871,2.63687,2.61092,-3.01013,1.78582,634.474,-135.51,36669.5,0.0144512,1.59684,-0.00685404,43904.5 
240,44.833,0.52,0.29,0.17,1.35,240,37748.3,-0.414002,62.5366,13.8623,78.7879,0.0275398,148.514,66.9583,0.384749,-0.597704,0.877976,0.339848,0.151043,53.5287,719.467,-126.356,38474.8,28353.6,0.0476934,-0.93476,0.203865,0.00279253,-0.186012,1.2353,644.388,-131.918,38399.7,0.0140218,1.55825,-0.00636863,45956.1 
241,44.833,0.52,0.29,0.17,1.35,241,38278,-0.366948,62.3932,14.0901,78.8736,-0.0154617,-54.8734,499.528,-0.700868,1.907,2.09275,2.4456,0.575004,23.5051,823.616,-99.196,39034.8,28646,-0.848874,1.75899,1.79674,2.2976,0.426998,0.669197,790.648,-101.638,39001.8,0.0168896,1.29026,-0.00482365,46812.8 
242,44.833,0.52,0.29,0.17,1.35,242,35063.9,-0.0543665,59.3603,13.4581,78.8854,-0.0871551,194.656,500,1.08187,-0.094454,4.73805,5.49668,-1.74581,49.9935,504.021,-102.562,36224,26558.4,0.767072,-0.40925,4.10845,5.18189,-2.06061,0.458527,433.9,-107.756,36153.9,0.0100683,1.76866,-0.00552068,43095.5 
243,44.833,0.52,0.29,0.17,1.35,243,37407.5,0.0753221,61.1941,13.8175,79.0133,0.00429565,-44.2358,1.14008e-11,1.30234,-1.58083,3.81667,1.08625,2.37742,66.139,615.287,-96.4624,38239.1,27531.6,0.885884,-1.99729,2.98375,0.669786,1.96096,0.3374,522.52,-103.334,38146.3,0.0114751,1.52924,-0.00501508,45535.2 
244,44.833,0.52,0.29,0.17,1.35,244,37791.3,-0.0396327,62.5156,13.768,78.9596,-0.0190347,-70.1023,500,-0.172573,1.48718,3.31837,5.34444,0.902242,-15.8217,685.565,-116.717,38655.8,28062.5,-0.072948,1.5868,3.51762,5.44406,1.00187,0.693518,707.757,-115.073,38678,0.0152706,1.39768,-0.00551077,46347.8 
245,44.833,0.52,0.29,0.17,1.35,245,38311.9,-0.106907,61.8922,14.0515,78.9624,-0.0487381,35.0583,3.31061e-05,1.171,0.66161,2.55425,2.67412,0.713408,24.48,761.438,-104.575,38817.1,28366.6,1.01685,0.507466,2.24596,2.51998,0.559265,0.672099,727.102,-107.118,38782.7,0.0156397,1.34737,-0.00511392,46490.7 
246,44.833,0.52,0.29,0.17,1.35,246,38768.9,-0.0650487,64.1631,13.751,78.815,-0.0681041,-34.0479,500,-0.0232802,1.61626,2.28293,1.23871,3.64532,12.4043,605.225,-133.392,39709.4,28797.5,-0.101387,1.53815,2.12672,1.1606,3.56721,0.7435,587.827,-134.681,39692,0.012395,1.66932,-0.00628985,47424.4 
247,44.833,0.52,0.29,0.17,1.35,247,37559.5,0.0309768,62.2272,13.6683,78.8923,-0.0497238,-30.6754,500,-0.61705,1.03485,0.919166,1.81202,4.66319,28.4427,1181.71,-130.798,37874.9,27737.6,-0.796145,0.855751,0.560974,1.63292,4.48409,0.91674,1141.81,-133.753,37835,0.0249374,1.25786,-0.00655484,45787.1 
248,44.833,0.52,0.29,0.17,1.35,248,39235.7,-0.0459876,64.4025,13.7871,78.8404,-0.0454655,29.7657,493.755,-0.71979,-0.798781,2.43217,1.1615,1.64159,63.2146,811.738,-121.627,39865.6,28948.9,-1.11784,-1.19683,1.63607,0.763456,1.24354,-0.231604,723.074,-128.195,39776.9,0.0151715,1.44982,-0.00597227,47659.9 
249,44.833,0.52,0.29,0.17,1.35,249,40497.5,-0.0164293,65.5784,14.0262,79.0721,-0.114675,127.556,499.251,-4.39363,1.26986,0.770237,2.06559,2.40373,34.973,944.694,-106.906,40994.9,30419.2,-4.61384,1.04964,0.329806,1.84537,2.18351,0.584882,895.641,-110.54,40945.8,0.0181998,1.27549,-0.00499792,49211.7 
250,44.833,0.52,0.29,0.17,1.35,250,38511.3,-0.0447967,63.0167,13.863,78.7971,0.00381412,-17.3376,1.73453e-11,0.696162,1.05977,-0.926095,2.80427,2.32611,-11.8805,812.484,-127.572,39171.9,28440.7,0.77097,1.13458,-0.776479,2.87908,2.40092,1.12115,829.148,-126.338,39188.6,0.0176146,1.3636,-0.00597413,47071.6 
251,44.833,0.52,0.29,0.17,1.35,251,40377.3,-0.00703509,64.9652,14.0857,79.0186,-0.00274255,-12.2737,4.11442e-10,-3.7607,-1.5018,2.58165,1.38156,2.33947,40.6177,1087.55,-86.4429,40785.1,29790,-4.01646,-1.75756,2.07013,1.1258,2.08371,5.18732,1030.58,-90.663,40728.1,0.0209939,1.18197,-0.00411751,49089.8 
252,44.833,0.52,0.29,0.17,1.35,252,37158.5,-0.430823,61.444,13.9341,78.957,0.830361,-818.037,30.1317,0.521162,2.81462,0.909136,0.283962,2.69333,25.4728,1171.21,-79.9996,37579.9,49983.5,0.360767,2.65422,0.588345,0.123567,2.53294,0.906013,1135.49,-82.6461,37544.2,0.02499,1.14597,-0.00407155,45437.6 
253,44.833,0.52,0.29,0.17,1.35,253,39002.3,-0.0498221,63.8874,13.8888,78.8678,-0.0383223,2.14215,499.967,2.11062,3.01916,1.32665,-0.539126,1.4445,51.2165,703.407,-114.911,39906.2,28887.9,1.78812,2.69666,0.681661,-0.861622,1.122,0.874391,631.57,-120.232,39834.4,0.0132582,1.49958,-0.00559111,47636.1 
254,44.833,0.52,0.29,0.17,1.35,254,37346.5,0.0451011,62.2319,13.5817,79.1009,-0.00844763,-35.374,2.24128e-11,-0.681786,3.49541,4.67221,5.27762,3.36899,13.4602,1181.81,-112.647,37825.7,27524.4,-0.766541,3.41065,4.5027,5.19287,3.28424,0.711807,1162.93,-114.046,37806.8,0.0254053,1.20717,-0.00558784,45775 
255,44.833,0.52,0.29,0.17,1.35,255,38440.8,-0.429404,63.9004,13.8279,79.1042,-0.150763,-134.303,93.8509,0.466181,1.18797,6.03076,0.513273,3.96353,9.43442,1221.13,-100.635,38763.6,29423.4,0.406775,1.12857,5.91195,0.453867,3.90412,0.499211,1207.9,-101.615,38750.4,0.0257364,1.17264,-0.00485399,46933.4 
256,44.833,0.52,0.29,0.17,1.35,256,35152.3,-0.0237321,58.9138,13.5169,78.904,-0.0350166,-14.3299,500,1.1746,-0.115089,3.15429,2.80703,6.54834,36.6242,396.298,-86.8426,36296.8,25939.6,0.943985,-0.345702,2.69306,2.57642,6.31773,0.778994,344.929,-90.6477,36245.5,0.00800029,1.85152,-0.00462832,43114.6 
257,44.833,0.52,0.29,0.17,1.35,257,37521.2,-0.404993,61.5269,13.993,78.9269,0.295351,-81.1708,157.285,-0.292281,-0.893645,-0.120999,1.41373,0.847755,5.53641,750.264,-100.898,38286.7,28807,-0.327142,-0.928506,-0.190722,1.37887,0.812894,1.25587,742.498,-101.473,38279,0.0161723,1.31434,-0.00490716,45911.7 
258,44.833,0.52,0.29,0.17,1.35,258,38097.9,-0.407161,63.6657,13.7235,78.89,-0.148109,10.6803,317.507,-1.41318,-0.806263,-2.13555,4.00111,4.27945,42.5949,1316.76,-100.976,38209,28493.8,-1.68139,-1.07447,-2.67197,3.73291,4.01124,2.15354,1257.02,-105.401,38149.2,0.0271652,1.17197,-0.00511553,46273.1 
259,44.833,0.52,0.29,0.17,1.35,259,35851.9,-0.435992,60.3205,13.73,78.8886,-0.156536,234.348,55.793,0.946194,0.945476,0.652832,-0.234673,3.63545,43.4796,825.135,-110.485,36603.8,28154.8,0.672414,0.671696,0.105272,-0.508452,3.36167,0.975533,764.151,-115.002,36542.9,0.0174127,1.35753,-0.00583101,43884.7 
260,44.833,0.52,0.29,0.17,1.35,260,38517.5,-0.290973,62.6697,14.063,78.8909,0.253519,-19.2566,500,-0.119237,1.04968,4.39572,1.4484,2.4912,110.617,781.822,-125.413,39121,28849,-0.815764,0.353151,3.00267,0.751869,1.79467,0.40969,626.67,-136.906,38965.9,0.013446,1.61895,-0.00651436,46606.4 
261,44.833,0.52,0.29,0.17,1.35,261,38129.9,-0.409602,63.2091,13.8402,79.0343,-0.289706,43.1803,240.91,0.676676,-0.759626,4.9053,3.12548,1.85962,100.571,909.102,-102.076,38668.8,28885.7,0.0434092,-1.39289,3.63877,2.49221,1.22635,0.394331,768.042,-112.524,38527.7,0.0166132,1.34479,-0.00540917,46230.8 
262,44.833,0.52,0.29,0.17,1.35,262,36911,0.0338877,61.7029,13.5451,79.1532,-0.0130165,-51.6161,500,-0.974143,-1.88096,3.89358,2.22898,2.27122,9.14645,745.388,-107.553,37798.1,27229,-1.03174,-1.93856,3.77839,2.17139,2.21363,0.272422,732.559,-108.503,37785.3,0.0161644,1.3499,-0.00531789,45319.2 
263,44.833,0.52,0.29,0.17,1.35,263,35953.8,-0.13407,61.0146,13.4949,78.7854,-0.151065,252.679,500,-0.100955,0.963189,4.16331,2.06953,3.77248,47.2766,659.397,-115.851,37140.2,28046.6,-0.398643,0.665501,3.56793,1.77184,3.47479,0.607118,593.087,-120.763,37073.9,0.0133758,1.55359,-0.00603663,44340.2 
264,44.833,0.52,0.29,0.17,1.35,264,39292.6,-0.0250524,63.4645,14.0565,79.0637,-0.00148174,-15.188,1.95165e-11,-1.73445,-0.988293,6.21254,2.01305,2.55381,8.20953,1412.39,-105.577,39451.3,29041.3,-1.78615,-1.03999,6.10915,1.96136,2.50212,0.211366,1400.88,-106.43,39439.8,0.0292215,1.15334,-0.00499583,47939.9 
265,44.833,0.52,0.29,0.17,1.35,265,37551.6,0.0592037,61.4746,13.8335,78.9014,-0.0226798,-6.49588,1.08347e-10,1.24694,-0.221088,3.62517,2.28011,4.79734,79.989,724.508,-100.815,38328.6,27688.4,0.743273,-0.724757,2.61783,1.77644,4.29368,0.699323,612.316,-109.125,38216.4,0.0133963,1.45323,-0.00528786,45707.7 
266,44.833,0.52,0.29,0.17,1.35,266,35074,-0.0493036,59.1212,13.4871,79.0798,-0.0955265,124.653,499.985,-3.27302,0.369753,11.2733,-0.444591,0.114266,82.6386,541.199,-85.2434,36228.7,26344.7,-3.79337,-0.150601,10.2326,-0.964945,-0.406087,-1.08081,425.29,-93.8293,36112.8,0.00988166,1.62891,-0.00480923,43038.3 
